generation,,A1,A2,,N1,N2,,sp1_p1,sp1_p1sd,sp1_t1,sp1_t1sd,sp1_q1,sp1_q1sd,,sp2_p1,sp2_p1sd,sp2_t1,sp2_t1sd,sp2_q1,sp2_q1sd,,sp1sp1, sp1sp2, sp2sp2, sp2sp1,hybrid,,BDM_0,BDM_1,BDM_2,BDM_3,BDM_4,BDM_5,BDM_6,BDM_7,BDM_8,BDM_9,BDM_10,BDM_11,BDM_12,BDM_13,BDM_14,BDM_15,BDM_16,BDM_17,BDM_18,BDM_19,,hy_0,hy_1,hy_2,hy_3,hy_4,hy_5,hy_6,hy_7,hy_8,hy_9,hy_10,hy_11,hy_12,hy_13,hy_14,hy_15,hy_16,hy_17,hy_18,hy_19,,p1_0,p1_1,p1_2,p1_3,p1_4,p1_5,p1_6,p1_7,p1_8,p1_9,p1_10,p1_11,p1_12,p1_13,p1_14,p1_15,p1_16,p1_17,p1_18,p1_19,,t1_0,t1_1,t1_2,t1_3,t1_4,t1_5,t1_6,t1_7,t1_8,t1_9,t1_10,t1_11,t1_12,t1_13,t1_14,t1_15,t1_16,t1_17,t1_18,t1_19,,signal1_p1,signal1_p1sd,signal1_t1,signal1_t1sd, signal1_r{p_t}, signal1_r{bdm_p}, signal1_r{bdm_t}, signal1_Mean_p_mother,signal1_ sd_p_mother, signal1_Mean_t_father,signal1_ sd_t_father, signal1_r{p_mother_t_father},,,
36000,,-0.19351,0.210329,,7217,7186,,0.468207,0.0844037,2.94665,0.11181,0.124706,0.344952,,0.508899,0.0840933,3.02931,0.0892792,0.121208,0.343973,,7165,97,7088,75,575,,0,0,0,0,0,0.000133333,0,0.00173333,0.0232,0.183467,0.813333,0.978133,0.998933,1,1,1,1,1,1,1,,0,0,0,0,0,0.00133333,0,0.012,0.0693333,0.314667,0.308,0.0853333,0.00533333,0,0,0,0,0,0,0,,0.478733,0.4768,0.475767,0.474733,0.4593,0.472467,0.4657,0.455933,0.4621,0.465533,0.492733,0.495233,0.497933,0.5128,0.511867,0.5047,0.5131,0.5049,0.519933,0.524467,,2.9902,2.9744,2.9594,2.955,2.9304,2.925,2.9316,2.9418,2.9288,2.9376,3.0048,3.0276,3.0332,3.036,3.026,3.0252,3.0262,3.024,3.0292,3.032,,0.488237,0.0866408,2.98692,0.109448,0.128116,0.230527,0.37229,0.489267,0.0874283,2.98946,0.111714,0.149829,,0.1234,0.119772
36250,,-0.257994,0.267925,,7205,7224,,0.495177,0.0827747,3.01257,0.0911647,0.121999,0.343223,,0.514237,0.0839686,3.11678,0.136813,0.115587,0.341297,,7132,99,7173,86,510,,0,0,0,0,0,0.0004,0.000266667,0.0008,0.0193333,0.183067,0.825733,0.979467,0.9968,1,1,0.999867,1,1,1,1,,0,0,0,0,0,0.004,0.00266667,0.00533333,0.056,0.328,0.289333,0.0666667,0.008,0,0,0.00133333,0,0,0,0,,0.511167,0.5069,0.497133,0.509133,0.496933,0.4942,0.484133,0.4715,0.488133,0.494367,0.501033,0.506467,0.5169,0.5163,0.5095,0.513167,0.519133,0.522767,0.517433,0.512633,,2.9998,2.9974,3.0174,3.018,3.0048,3.0088,3.0144,3.0156,3.031,3.0342,3.082,3.0874,3.1016,3.1082,3.1196,3.1204,3.1208,3.1404,3.1316,3.1378,,0.504447,0.0838609,3.06456,0.126969,0.0548638,0.111993,0.402727,0.505383,0.0840562,3.06424,0.126906,0.0876443,,0.119267,0.118109
36500,,-0.443699,0.49557,,7175,7195,,0.462411,0.0840419,3.0065,0.108637,0.129059,0.352491,,0.51647,0.0846103,3.19841,0.169973,0.117582,0.340771,,7107,94,7125,85,589,,0,0,0,0,0.000133333,0,0.000133333,0.00186667,0.0190667,0.1916,0.824533,0.976933,0.9976,0.999867,0.999867,1,1,1,1,1,,0,0,0,0,0.00133333,0,0.00133333,0.0106667,0.068,0.352,0.310667,0.0813333,0.012,0.00133333,0.00133333,0,0,0,0,0,,0.451467,0.455833,0.447,0.4562,0.4683,0.476233,0.472,0.4644,0.4695,0.4698,0.504467,0.501333,0.509267,0.519667,0.515033,0.524367,0.524967,0.522067,0.5197,0.513433,,2.9834,2.9962,2.998,2.9954,2.9932,3.0248,3.0136,3.0214,3.0228,3.0476,3.142,3.1664,3.182,3.1912,3.2204,3.2246,3.2512,3.216,3.176,3.1726,,0.489252,0.0884186,3.10194,0.170799,0.207719,0.301565,0.551398,0.492017,0.0867296,3.10195,0.169253,0.221598,,0.122733,0.11967
36750,,-0.768435,0.844175,,7194,7163,,0.490433,0.084531,2.98772,0.115086,0.118015,0.338808,,0.538772,0.0812581,3.30109,0.210061,0.120341,0.338192,,7131,104,7096,98,571,,0,0,0,0,0,0,0,0.00173333,0.0241333,0.184533,0.786267,0.980267,0.9984,0.999867,1,1,1,1,1,1,,0,0,0,0,0,0,0,0.012,0.0706667,0.336,0.354667,0.0693333,0.0133333,0.00133333,0,0,0,0,0,0,,0.503033,0.507,0.5028,0.4922,0.4833,0.4874,0.482067,0.477233,0.483167,0.4965,0.533267,0.5389,0.539967,0.533533,0.535733,0.541533,0.5447,0.534733,0.5371,0.5371,,2.9808,2.9868,2.9834,2.9866,2.9892,2.9828,2.9734,2.9866,3.0178,3.0642,3.2162,3.286,3.2914,3.2882,3.3048,3.2922,3.3216,3.3136,3.304,3.3154,,0.514563,0.0866328,3.14425,0.228785,0.204134,0.277357,0.672845,0.515095,0.085773,3.1445,0.229743,0.245057,,0.12,0.115467
37000,,-0.821869,0.915369,,7183,7199,,0.493867,0.0844353,3.05047,0.125044,0.132535,0.359983,,0.550052,0.07921,3.3833,0.227445,0.112377,0.328124,,7121,104,7158,100,517,,0,0,0,0,0,0,0.000266667,0.00853333,0.028,0.1828,0.8036,0.980133,0.998267,1,1,1,1,1,1,0.999733,,0,0,0,0,0,0,0.00266667,0.0293333,0.0866667,0.314667,0.313333,0.0693333,0.00533333,0,0,0,0,0,0,0.00266667,,0.518633,0.521133,0.507833,0.503333,0.487467,0.4807,0.4797,0.4772,0.482,0.491433,0.523467,0.556967,0.5565,0.5491,0.546767,0.5527,0.543133,0.547167,0.556767,0.546667,,3.0768,3.0652,3.0594,3.0592,3.0448,3.0254,3.0286,3.0462,3.0568,3.124,3.346,3.3596,3.3816,3.3468,3.3644,3.3686,3.3982,3.41,3.3936,3.4012,,0.521433,0.0866508,3.21782,0.24617,0.224354,0.319815,0.665291,0.520315,0.0857312,3.21926,0.246998,0.24474,,0.1224,0.118885
37250,,-0.588903,0.6245,,7159,7146,,0.517485,0.0813489,3.13799,0.143775,0.112865,0.334246,,0.548765,0.0785261,3.3656,0.216455,0.114889,0.33615,,7079,113,7069,78,661,,0,0,0,0,0,0,0.000133333,0.00493333,0.0318667,0.176133,0.817467,0.978533,0.9972,0.999867,1,1,1,1,1,0.999867,,0,0,0,0,0,0,0.00133333,0.02,0.0866667,0.346667,0.364,0.0853333,0.02,0.00133333,0,0,0,0,0,0.00133333,,0.513767,0.512167,0.5153,0.5122,0.513967,0.515967,0.522367,0.521033,0.527567,0.528467,0.546567,0.5381,0.5476,0.5453,0.538767,0.542533,0.544933,0.550367,0.561,0.5679,,3.1616,3.1516,3.1396,3.148,3.153,3.1264,3.119,3.1234,3.1366,3.1664,3.3214,3.338,3.3224,3.3308,3.3126,3.335,3.3688,3.4088,3.4304,3.451,,0.533293,0.0814952,3.25224,0.215351,0.144364,0.188617,0.519661,0.532002,0.0820032,3.25489,0.2174,0.170318,,0.114467,0.112964
37500,,-1.14734,1.34993,,7187,7216,,0.499614,0.080652,3.08862,0.12319,0.112147,0.331671,,0.587833,0.0777371,3.54791,0.246832,0.116547,0.339514,,7133,83,7139,92,553,,0.000133333,0,0,0,0,0,0,0.00173333,0.0216,0.194133,0.8264,0.9744,0.994933,0.998933,1,1,0.999867,1,1,1,,0.00133333,0,0,0,0,0,0,0.0133333,0.072,0.328,0.294667,0.0613333,0.0173333,0.00666667,0,0,0.00133333,0,0,0,,0.513633,0.504167,0.5022,0.4932,0.496767,0.493667,0.4911,0.501333,0.510133,0.5153,0.580367,0.592933,0.5952,0.587033,0.587133,0.5788,0.581067,0.583633,0.587167,0.586667,,3.0696,3.0788,3.0746,3.0754,3.0858,3.0804,3.0706,3.0932,3.148,3.2156,3.5036,3.5514,3.5626,3.5542,3.5754,3.5408,3.5224,3.5362,3.5408,3.516,,0.544075,0.090548,3.31977,0.298809,0.388636,0.482041,0.756542,0.544313,0.0907285,3.31785,0.29734,0.401423,,0.1148,0.112688
37750,,-1.4266,1.71825,,7228,7194,,0.491018,0.0812139,3.10847,0.139026,0.122302,0.348307,,0.591399,0.0799582,3.68955,0.262304,0.106339,0.32384,,7151,109,7145,90,505,,0,0,0.000133333,0,0,0,0,0.0004,0.0204,0.1848,0.82,0.971333,0.997333,0.999733,1,1,1,1,1,0.999733,,0,0,0.00133333,0,0,0,0,0.00266667,0.072,0.296,0.306667,0.0773333,0.00933333,0.00266667,0,0,0,0,0,0.00266667,,0.489833,0.4861,0.4861,0.485,0.494367,0.502433,0.494933,0.486167,0.494933,0.512767,0.5832,0.5952,0.5914,0.590833,0.588167,0.580867,0.5846,0.5955,0.596233,0.586367,,3.0918,3.102,3.096,3.0878,3.0932,3.093,3.1116,3.1212,3.1398,3.268,3.5808,3.6552,3.6852,3.695,3.6386,3.6568,3.6756,3.723,3.7218,3.756,,0.54125,0.0945662,3.39962,0.355011,0.452383,0.523235,0.806089,0.541555,0.0935159,3.40364,0.355208,0.446397,,0.1146,0.113734
38000,,-1.53271,1.86339,,7204,7170,,0.492317,0.0857435,3.06542,0.110106,0.127707,0.353752,,0.598532,0.0780428,3.68808,0.24904,0.103905,0.322644,,7129,85,7092,83,611,,0,0.000266667,0,0,0,0.000266667,0.00226667,0.00466667,0.0245333,0.169867,0.8224,0.973733,0.997733,0.999333,0.999867,0.999467,1,1,1,1,,0,0.00266667,0,0,0,0.00133333,0.00666667,0.016,0.068,0.289333,0.344,0.0826667,0.0106667,0.00666667,0.00133333,0.00533333,0,0,0,0,,0.503233,0.490567,0.4849,0.498833,0.4903,0.4821,0.485433,0.494533,0.503833,0.509733,0.581067,0.601567,0.605933,0.605633,0.6038,0.605767,0.596633,0.589467,0.5921,0.5823,,3.076,3.071,3.0656,3.0552,3.051,3.05,3.0438,3.0698,3.0944,3.2,3.5648,3.6304,3.679,3.7104,3.7274,3.6988,3.6982,3.695,3.6816,3.6834,,0.545387,0.0973964,3.37729,0.362451,0.471803,0.536382,0.845407,0.544097,0.0971248,3.3764,0.359772,0.484234,,0.116133,0.115313
38250,,-1.48902,1.8356,,7218,7205,,0.475139,0.0850732,3.02319,0.0936821,0.123137,0.352239,,0.585729,0.0764786,3.64997,0.219117,0.109507,0.329321,,7156,94,7157,82,511,,0,0,0.000133333,0,0,0,0,0.00186667,0.0148,0.1824,0.824,0.970267,0.998133,0.999333,1,1,1,1,1,0.999733,,0,0,0.00133333,0,0,0,0,0.016,0.052,0.308,0.3,0.0746667,0.0106667,0.004,0,0,0,0,0,0.00266667,,0.478767,0.4673,0.473933,0.475167,0.4751,0.474467,0.4778,0.474067,0.4797,0.498133,0.575967,0.587267,0.591133,0.5865,0.583333,0.582233,0.589,0.579433,0.579933,0.582733,,3.0094,3.0048,3.0048,2.996,3.0108,3.0192,3.0274,3.0538,3.0622,3.1582,3.5574,3.6562,3.645,3.6288,3.6398,3.6328,3.656,3.6694,3.646,3.6538,,0.530598,0.0977558,3.33659,0.352506,0.501629,0.559107,0.877281,0.530475,0.0988554,3.33477,0.351672,0.500079,,0.115133,0.115211
38500,,-1.40085,1.6175,,7186,7179,,0.503249,0.0843933,3.05793,0.105391,0.123295,0.3487,,0.58108,0.0797452,3.61465,0.187545,0.11074,0.32493,,7133,81,7099,98,589,,0,0,0.000133333,0,0,0.000133333,0.000266667,0.00146667,0.0136,0.201067,0.814933,0.9772,0.996533,0.999867,1,1,1,1,1,1,,0,0,0.00133333,0,0,0.00133333,0.00266667,0.012,0.0373333,0.354667,0.349333,0.072,0.0146667,0.00133333,0,0,0,0,0,0,,0.490767,0.493267,0.501033,0.510733,0.512333,0.504767,0.5213,0.5063,0.499,0.504167,0.557567,0.571933,0.578033,0.577033,0.5743,0.588267,0.596233,0.592567,0.578067,0.573033,,3.033,3.0508,3.0512,3.0494,3.0564,3.0468,3.0586,3.0698,3.0856,3.1824,3.4736,3.5518,3.5992,3.608,3.6484,3.6376,3.645,3.6442,3.6112,3.601,,0.541535,0.0905587,3.3352,0.313377,0.39182,0.42341,0.873123,0.54171,0.0909626,3.33341,0.31592,0.395136,,0.1176,0.114304
38750,,-1.14134,1.28043,,7210,7172,,0.512205,0.0872346,3.16712,0.16234,0.124965,0.351617,,0.574627,0.0794525,3.61278,0.168972,0.112521,0.333774,,7158,86,7100,107,549,,0.000133333,0,0,0,0,0,0.000133333,0.00213333,0.0274667,0.1656,0.820533,0.971733,0.998667,0.999867,1,1,0.999867,1,1,1,,0.00133333,0,0,0,0,0,0.00133333,0.008,0.084,0.289333,0.333333,0.0946667,0.00933333,0.00133333,0,0,0.00133333,0,0,0,,0.494567,0.489633,0.497367,0.508333,0.5161,0.535,0.533233,0.5149,0.520933,0.522967,0.569967,0.5802,0.580833,0.576367,0.575767,0.572433,0.5638,0.566633,0.5752,0.5732,,3.1118,3.1208,3.1498,3.1596,3.1636,3.177,3.2116,3.2014,3.208,3.2572,3.5712,3.6042,3.6182,3.6236,3.615,3.6014,3.5894,3.611,3.6246,3.5954,,0.543372,0.0887845,3.39074,0.275681,0.299748,0.346859,0.796797,0.544395,0.0882787,3.38741,0.275318,0.322466,,0.1186,0.117201
39000,,-1.31452,1.54655,,7208,7187,,0.507547,0.0869029,3.13227,0.141158,0.127747,0.351659,,0.597137,0.0763911,3.65026,0.149919,0.0978155,0.307874,,7152,115,7113,106,514,,0,0,0,0.000133333,0,0.000133333,0.000666667,0.00133333,0.0281333,0.174533,0.805333,0.9792,0.997467,0.999867,1,1,1,1,1,1,,0,0,0,0.00133333,0,0.00133333,0.004,0.004,0.0693333,0.306667,0.346667,0.06,0.012,0.00133333,0,0,0,0,0,0,,0.4944,0.5062,0.510667,0.523667,0.5165,0.516367,0.507767,0.504567,0.498967,0.513967,0.581767,0.601233,0.601267,0.601433,0.593167,0.604267,0.5914,0.5877,0.5939,0.5953,,3.13,3.1278,3.1264,3.1142,3.1212,3.1458,3.1456,3.1388,3.1434,3.2216,3.5434,3.629,3.6542,3.6596,3.6704,3.6798,3.6656,3.6334,3.6276,3.6298,,0.552225,0.093026,3.39038,0.294184,0.42247,0.474348,0.86713,0.549943,0.0937541,3.39047,0.295441,0.42523,,0.1128,0.109009
39250,,-1.26076,1.47234,,7140,7205,,0.502644,0.0867253,3.13595,0.140478,0.119188,0.337766,,0.586995,0.0773993,3.6376,0.138034,0.111728,0.335678,,7061,94,7130,88,627,,0,0,0,0,0.000933333,0,0.0004,0.00146667,0.0248,0.208533,0.8348,0.975467,0.9964,0.999067,1,1,0.999867,1,1,1,,0,0,0,0,0.00933333,0,0.004,0.012,0.0853333,0.36,0.302667,0.0813333,0.0133333,0.004,0,0,0.00133333,0,0,0,,0.510467,0.513867,0.5088,0.523033,0.5123,0.4945,0.493967,0.4915,0.494367,0.499333,0.573767,0.586233,0.591533,0.584867,0.589233,0.598333,0.593033,0.578133,0.576833,0.577333,,3.152,3.1562,3.1452,3.1402,3.1384,3.122,3.1224,3.1078,3.146,3.234,3.543,3.6174,3.6282,3.6242,3.6458,3.647,3.6338,3.6304,3.6442,3.6682,,0.544572,0.0920783,3.38732,0.2839,0.408171,0.452705,0.870298,0.543325,0.0936718,3.38574,0.283938,0.399296,,0.115133,0.113211
39500,,-0.96614,1.03317,,7164,7215,,0.520997,0.0842451,3.16359,0.14556,0.122278,0.350855,,0.557141,0.0784278,3.53447,0.130786,0.109078,0.325865,,7104,102,7140,117,537,,0,0,0.000266667,0,0,0,0,0.0012,0.0306667,0.197333,0.828,0.976,0.999067,0.999867,1,1,1,1,1,0.999867,,0,0,0.00266667,0,0,0,0,0.00933333,0.088,0.338667,0.293333,0.0853333,0.008,0.00133333,0,0,0,0,0,0.00133333,,0.539333,0.530533,0.5242,0.517633,0.529133,0.524467,0.5213,0.5115,0.5062,0.510967,0.554,0.564133,0.555133,0.552333,0.5537,0.5567,0.554167,0.5642,0.558433,0.550067,,3.1744,3.1986,3.1684,3.1688,3.1666,3.1568,3.1528,3.1344,3.1612,3.2276,3.4668,3.5114,3.5102,3.514,3.5318,3.5338,3.5406,3.5508,3.5532,3.5584,,0.538907,0.0834033,3.34903,0.229339,0.18512,0.216159,0.796572,0.538528,0.0834368,3.34654,0.229456,0.193125,,0.1152,0.114596
39750,,-0.463737,0.485262,,7187,7148,,0.522214,0.0854917,3.27088,0.170432,0.111034,0.332045,,0.546454,0.0800124,3.44849,0.150934,0.112059,0.328687,,7111,56,7068,116,649,,0,0,0,0,0,0,0.000133333,0.0016,0.0197333,0.1796,0.795467,0.973867,0.9964,1,0.999867,1,0.999867,1,1,1,,0,0,0,0,0,0,0.00133333,0.00933333,0.0893333,0.329333,0.357333,0.0826667,0.0146667,0,0.00133333,0,0.00133333,0,0,0,,0.531667,0.531867,0.517767,0.515767,0.5223,0.519033,0.520333,0.517867,0.5231,0.530667,0.538533,0.533667,0.5534,0.5492,0.549033,0.5534,0.5592,0.545267,0.538867,0.5375,,3.2688,3.2638,3.2572,3.2636,3.2626,3.2676,3.2728,3.2802,3.2908,3.3184,3.4158,3.4326,3.4338,3.4372,3.4414,3.4482,3.4494,3.4464,3.4734,3.4754,,0.534422,0.0836622,3.35997,0.18384,0.10601,0.141576,0.477144,0.5348,0.084327,3.36075,0.182896,0.120203,,0.112467,0.110618
40000,,-0.533304,0.573458,,7176,7196,,0.506145,0.0871171,3.21373,0.144631,0.115914,0.338364,,0.544254,0.0791293,3.42446,0.15836,0.107421,0.325188,,7093,104,7120,67,616,,0,0,0,0,0,0.000133333,0.000533333,0.0024,0.0265333,0.1828,0.811733,0.976,0.997067,0.999867,0.999867,1,1,1,1,0.999867,,0,0,0,0,0,0.00133333,0.00533333,0.0173333,0.0786667,0.318667,0.326667,0.0733333,0.012,0.00133333,0.00133333,0,0,0,0,0.00133333,,0.496967,0.505833,0.500967,0.511267,0.512933,0.510633,0.512067,0.506133,0.497333,0.5174,0.550967,0.545933,0.542733,0.5405,0.533733,0.5354,0.5415,0.5488,0.548933,0.5509,,3.215,3.226,3.2164,3.2216,3.2072,3.2052,3.2082,3.2136,3.205,3.2622,3.373,3.4354,3.419,3.4176,3.4404,3.4208,3.4276,3.429,3.4216,3.4198,,0.525547,0.0853954,3.31923,0.184121,0.159605,0.221373,0.56383,0.52495,0.0865217,3.31771,0.183793,0.18577,,0.1118,0.110101
40250,,-0.447117,0.473341,,7173,7201,,0.502279,0.0854073,3.156,0.140213,0.121149,0.347206,,0.531739,0.080507,3.33404,0.162424,0.105819,0.327078,,7089,75,7134,100,602,,0.000133333,0.000133333,0.000133333,0,0,0,0.0008,0.00253333,0.0214667,0.177867,0.831467,0.9832,0.9992,0.9996,1,1,1,1,0.999733,1,,0.00133333,0.00133333,0.00133333,0,0,0,0.00533333,0.012,0.08,0.336,0.322667,0.0613333,0.00666667,0.004,0,0,0,0,0.00266667,0,,0.502433,0.5082,0.507867,0.5025,0.4978,0.492867,0.499467,0.509133,0.504633,0.5054,0.528,0.529133,0.539867,0.545367,0.530433,0.524833,0.532433,0.5357,0.5287,0.516033,,3.1872,3.183,3.1642,3.1616,3.1376,3.1528,3.1422,3.1354,3.1454,3.1848,3.311,3.3198,3.3264,3.3312,3.3366,3.3288,3.3328,3.3398,3.328,3.3584,,0.51704,0.0842435,3.24535,0.175082,0.105934,0.173607,0.501046,0.517657,0.0849725,3.24556,0.174569,0.117165,,0.113267,0.113771
40500,,-0.534709,0.585137,,7209,7216,,0.48815,0.0865381,3.10741,0.1194,0.12415,0.350353,,0.534188,0.0805005,3.32648,0.164865,0.117794,0.338509,,7152,71,7139,74,564,,0.000133333,0.000133333,0,0,0,0,0.0004,0.000666667,0.0232,0.173467,0.828133,0.979467,0.996133,0.9992,0.999867,1,0.999867,1,1,1,,0.00133333,0.00133333,0,0,0,0,0.00266667,0.00666667,0.0773333,0.296,0.289333,0.0653333,0.0186667,0.00533333,0.00133333,0,0.00133333,0,0,0,,0.491567,0.4889,0.4992,0.492833,0.477067,0.485433,0.479033,0.487133,0.493633,0.503967,0.549533,0.560267,0.551867,0.545533,0.535267,0.532467,0.535367,0.524733,0.512733,0.4954,,3.0832,3.107,3.1006,3.1106,3.1034,3.1112,3.1056,3.1126,3.1266,3.1666,3.3236,3.3462,3.344,3.3738,3.3386,3.3466,3.3306,3.2896,3.27,3.271,,0.512097,0.0868236,3.21807,0.180033,0.213857,0.261897,0.598139,0.512612,0.0869166,3.21947,0.182152,0.229463,,0.120667,0.117973
40750,,-0.553834,0.593303,,7146,7256,,0.516905,0.087331,3.15292,0.141135,0.11293,0.328441,,0.553742,0.0812012,3.36721,0.171385,0.105154,0.326132,,7067,98,7210,102,523,,0,0,0,0,0.000133333,0,0.000133333,0.0024,0.0257333,0.205867,0.844933,0.981733,0.997333,0.999867,0.999867,1,1,1,0.999867,1,,0,0,0,0,0.00133333,0,0.00133333,0.0146667,0.092,0.358667,0.253333,0.06,0.012,0.00133333,0.00133333,0,0,0,0.00133333,0,,0.495733,0.496033,0.513133,0.5245,0.517933,0.521767,0.5201,0.522967,0.5293,0.5403,0.5605,0.5531,0.551633,0.5577,0.558333,0.556967,0.549367,0.544533,0.547233,0.5572,,3.1366,3.1302,3.125,3.1436,3.1514,3.1654,3.1746,3.17,3.1688,3.2146,3.356,3.3766,3.3626,3.3422,3.3422,3.351,3.3622,3.3868,3.3956,3.3722,,0.535917,0.0862467,3.26138,0.189197,0.146382,0.208901,0.558028,0.53778,0.0869497,3.26065,0.18855,0.171592,,0.109,0.106986
41000,,-0.621507,0.687535,,7125,7187,,0.503825,0.0864328,3.19844,0.143753,0.123368,0.352944,,0.55735,0.0833814,3.44516,0.174267,0.119104,0.341639,,7046,99,7100,85,670,,0,0,0,0,0,0,0,0.00266667,0.0270667,0.214533,0.833867,0.9776,0.995333,0.9992,0.9996,1,1,1,1,1,,0,0,0,0,0,0,0,0.012,0.092,0.38,0.314667,0.092,0.0213333,0.00266667,0.00266667,0,0,0,0,0,,0.4886,0.493467,0.4892,0.496567,0.508067,0.511933,0.506633,0.515367,0.517,0.5354,0.555333,0.567267,0.565133,0.564767,0.562467,0.563167,0.5606,0.5489,0.544367,0.533733,,3.1492,3.1534,3.165,3.1896,3.1958,3.2168,3.2218,3.2224,3.2444,3.3038,3.409,3.481,3.4826,3.4594,3.4492,3.4422,3.4374,3.4268,3.4022,3.4246,,0.531398,0.0888722,3.32383,0.2008,0.215265,0.2938,0.602003,0.5332,0.0899862,3.3175,0.198989,0.241619,,0.1206,0.120189
41250,,-0.397196,0.411553,,7140,7184,,0.541891,0.0851525,3.32048,0.15506,0.113585,0.334706,,0.561477,0.0827833,3.46708,0.159697,0.109827,0.32848,,7050,120,7106,83,641,,0,0.000666667,0.000133333,0,0,0,0.0008,0.00333333,0.0238667,0.190667,0.807467,0.977333,0.997067,1,1,1,1,1,1,1,,0,0.00666667,0.00133333,0,0,0,0.004,0.0133333,0.0893333,0.373333,0.334667,0.0613333,0.0173333,0,0,0,0,0,0,0,,0.520133,0.538533,0.5373,0.545267,0.5451,0.5418,0.541833,0.547867,0.552,0.549,0.5553,0.5468,0.564767,0.560167,0.5706,0.571067,0.5614,0.5619,0.562233,0.5607,,3.3008,3.3086,3.3048,3.3156,3.3256,3.3346,3.3442,3.3318,3.3168,3.3506,3.3962,3.4178,3.4454,3.4352,3.4576,3.4764,3.4972,3.5068,3.5112,3.4816,,0.551688,0.0845662,3.39294,0.173177,0.0809556,0.113392,0.414478,0.551393,0.0846895,3.39156,0.17453,0.113368,,0.111867,0.109886
41500,,-0.11541,0.112306,,7153,7145,,0.546033,0.0848818,3.32946,0.130294,0.111701,0.331646,,0.531347,0.0827839,3.37174,0.161152,0.115885,0.341824,,7065,86,7068,78,703,,0,0,0,0,0,0,0.000133333,0.00333333,0.0276,0.189067,0.808933,0.978,0.9972,0.999867,0.999867,1,1,1,1,1,,0,0,0,0,0,0,0.00133333,0.016,0.0786667,0.369333,0.361333,0.0893333,0.0173333,0.00133333,0.00133333,0,0,0,0,0,,0.542667,0.538767,0.543867,0.557267,0.557867,0.546733,0.542367,0.541267,0.542667,0.542367,0.532167,0.5377,0.547933,0.5397,0.5358,0.529033,0.5294,0.532367,0.5237,0.509533,,3.297,3.3178,3.327,3.322,3.3408,3.339,3.3486,3.3366,3.3366,3.3436,3.3874,3.3848,3.3734,3.389,3.3834,3.3684,3.378,3.3602,3.344,3.349,,0.538658,0.0841793,3.35133,0.147908,0.0304332,-0.0843341,0.142762,0.53909,0.0836738,3.3514,0.145568,0.0523614,,0.1142,0.114225
41750,,0.161136,-0.159383,,7225,7191,,0.551675,0.0831628,3.38599,0.13888,0.114602,0.337733,,0.545675,0.0813942,3.32758,0.140009,0.115283,0.334878,,7155,98,7152,78,517,,0.000266667,0,0.000133333,0,0,0,0,0.0012,0.0233333,0.164667,0.826667,0.9732,0.9968,1,0.9996,1,1,1,0.999733,1,,0.00266667,0,0.00133333,0,0,0,0,0.012,0.068,0.277333,0.317333,0.0826667,0.0106667,0,0.004,0,0,0,0.00266667,0,,0.532233,0.531067,0.5368,0.548033,0.557067,0.560567,0.569767,0.5578,0.561867,0.560633,0.540533,0.5382,0.545467,0.549933,0.5448,0.550033,0.5587,0.553067,0.5384,0.538067,,3.3834,3.3776,3.3792,3.3838,3.401,3.3844,3.3924,3.3758,3.389,3.3824,3.3262,3.3262,3.335,3.3378,3.3514,3.3312,3.3226,3.3214,3.3234,3.3014,,0.548652,0.0824195,3.35628,0.142526,0.0432356,-0.0391756,-0.205203,0.54863,0.0824846,3.35366,0.140938,0.0741718,,0.1144,0.112246
42000,,0.423484,-0.405736,,7176,7185,,0.546014,0.086733,3.46929,0.158974,0.120262,0.342993,,0.523132,0.0826707,3.31418,0.114285,0.117606,0.34448,,7099,113,7114,78,596,,0,0,0,0.000133333,0,0,0.0004,0.00213333,0.0270667,0.1876,0.808933,0.974133,0.998133,1,1,1,1,0.999867,1,1,,0,0,0,0.00133333,0,0,0.004,0.0173333,0.0933333,0.312,0.322667,0.084,0.016,0,0,0,0,0.00133333,0,0,,0.524,0.5294,0.528667,0.537933,0.547733,0.555433,0.5531,0.5633,0.560833,0.558667,0.540233,0.5397,0.537867,0.5342,0.523833,0.518933,0.517233,0.508867,0.512033,0.510533,,3.4686,3.458,3.461,3.4596,3.4684,3.4826,3.474,3.4718,3.4714,3.4448,3.3502,3.342,3.3276,3.3414,3.3258,3.3248,3.3088,3.303,3.2816,3.275,,0.535125,0.085386,3.39202,0.158096,0.103825,-0.132586,-0.484094,0.535457,0.0840327,3.3932,0.161114,0.117823,,0.1182,0.117695
